name,latitude_degree,longitude_degree,elevation_m
N4W10,42.102215,-95.462891,13106.400000000001
N3W1,37.041801,-4.907008,12192.0
N5W7,52.577133,-61.216431,10972.800000000001
N4W4,41.113495,-33.367981,10675.62
N1W4,10.256424,-34.637489,10361.980800000001
N1W4,14.323597,-32.394562,11526.3168
N3W6,39.289856,-52.612495,12190.7808
N0W1,7.407206,-2.264983,10668.0
N1W4,15.999012,-33.019581,11582.400000000001
N4W4,41.108414,-33.047302,9745.980000000001
N4W4,41.110466,-33.171844,10363.2
N1W3,18.409874,-21.947187,9753.6
N2W3,22.360096,-29.385509,10971.5808
N4W4,41.0891,-32.124462,10058.4
N3W1,39.019901,-9.289917,4183.38
N5E0,54.665222,3.973222,10972.800000000001
N5E0,52.978134,6.289215,11277.6
N4E1,44.952347,11.349858,4914.900000000001
N4W3,40.257675,-28.24304,11582.400000000001
N5W1,52.987946,-6.141828,3238.5
N5W1,51.998898,-3.377276,10149.84
N5W0,51.66898,-0.069733,11277.6
N4E0,46.533829,6.85011,8785.86
N4E0,48.544022,2.22278,3337.56
N4E0,49.071365,1.317853,10507.980000000001
N4E0,45.43573,5.03415,10972.800000000001
N4W1,42.128998,-7.024571,11894.82
N4E0,41.794189,3.540032,11582.400000000001
N4E0,43.933044,2.167181,11315.7
N4W0,43.017975,-0.069495,11582.400000000001
N4E0,41.293762,1.562988,11582.400000000001
N3W1,39.712921,-6.487606,9144.0
N3W1,35.474388,-10.369633,11582.400000000001
N4W0,41.289135,-0.916921,9845.04
N2W2,20.122421,-13.172461,11285.220000000001
N4W1,45.558765,-3.192421,10675.62
N3W1,33.11121,-8.159142,10332.720000000001
N4W1,40.901123,-2.683223,11567.16
N4W1,42.543251,-8.068244,10972.800000000001
N4W1,41.679291,-4.636869,11582.400000000001
N1W3,19.831787,-21.379051,10668.0
N4E0,44.748756,2.707594,11887.2
N1W3,18.973801,-21.513634,10675.62
N3W1,39.436432,-7.546533,10058.4
N3W1,37.824905,-8.546706,4572.0
N4E2,41.429489,24.079472,6400.8
N4E2,47.310425,20.654297,11574.78
N4E2,46.727417,20.734684,11567.16
S4E2,-33.133942,148.52005,10363.2
N4E3,41.022858,37.48941,10363.2
N4E3,40.386532,39.783802,9753.6
N3E4,38.964569,45.15345,11887.2
S1E4,-9.959702,115.807396,11887.2
N3E4,39.27507,40.381145,10058.4
N4E3,42.260159,32.194344,11887.2
N4E3,41.595169,32.496983,10668.0
N2E7,22.971954,78.203278,9753.6
N3E3,39.833771,38.414772,10058.4
N1E10,15.055552,103.764351,10363.2
N2E8,23.353867,85.735909,12184.380000000001
N1E8,18.354126,81.125992,11582.400000000001
N4E3,40.058899,37.658886,11887.2
N4E3,41.869297,31.514006,10058.4
N4E3,42.697113,30.17429,10668.0
N2E8,21.868473,87.877907,12192.0
S3E8,-27.959553,130.63826,12192.0
N1E8,18.733063,89.87606,10363.2
N1E9,17.541681,96.504692,10972.800000000001
N1E9,13.221534,97.210594,12192.0
N1E10,11.662034,100.429443,9745.980000000001
N1E9,18.655609,99.104874,4389.12
N2E10,28.93309,104.280533,10698.480000000001
N1E8,16.693039,87.338081,9753.6
N1E10,11.98494,100.330086,9144.0
N1E10,15.616928,100.174446,8892.54
N1E10,16.772585,101.681168,11277.6
N1E9,10.224966,99.671333,10668.0
N0E9,8.290348,98.612053,3657.6000000000004
N4E8,44.089668,88.722191,5265.42
N4E9,43.316761,90.613663,10401.300000000001
N3E10,31.347393,107.376083,7513.320000000001
N2E10,26.210493,107.246529,3954.78
N4E11,42.775311,114.085709,7802.88
N2E11,26.56354,111.051018,9182.1
N3E10,34.149765,109.025124,3108.96
N3E10,37.394711,101.299019,8557.26
N4E11,42.182419,119.301292,8412.48
N2E10,25.915701,107.191223,4488.18
N2E11,28.586287,116.106583,9174.48
N2E11,28.538589,115.999252,7200.900000000001
N3E11,37.29002,111.107719,9784.08
N3E11,32.205734,119.611671,8412.48
N3E11,38.715408,114.854897,8237.220000000001
N3E10,32.952438,108.136833,7193.280000000001
N2E11,20.35338,110.324562,9479.28
N4E8,41.81797,83.145813,8869.68
N3E10,30.293915,106.97789,5387.34
N3E10,32.765209,108.760361,5715.0
N2E9,29.856995,93.643341,10797.54
N2E10,28.878342,106.6717,4404.360000000001
N3E10,30.841324,101.184624,10401.300000000001
N3E9,30.165802,94.431046,11308.08
N2E10,26.059099,103.114609,8877.300000000001
N3E1,36.440689,14.484272,5135.88
N1W7,18.025957,-64.298515,5326.38
N4W13,44.402115,-122.335052,6057.900000000001
N1W7,18.128036,-64.851234,4998.72
N1W7,18.322262,-65.339737,3505.2000000000003
N1W7,18.075211,-64.042152,5021.58
N1W7,18.019775,-63.550945,5013.96
N5E0,55.124084,7.416014,11574.78
N4E0,49.63488,2.344171,11582.400000000001
N4W1,45.705322,-2.823352,11277.6
N4W1,41.155159,-5.115634,11277.6
N3E4,31.550919,46.257771,10363.2
N4W0,40.689331,-0.055969,10668.0
N5E0,51.039688,4.315474,6355.08
N4W1,41.427208,-6.661483,10668.0
N4E0,47.700119,1.245575,8534.4
N4E0,44.645416,2.922559,11277.6
N4E0,41.33699,3.28822,11887.2
N4E0,45.52066,1.431754,11277.6
N4W0,44.011322,-0.948421,4114.8
N3E2,30.181444,28.401691,10972.800000000001
N4W1,44.018692,-4.765895,11887.2
N4E0,47.984512,2.164729,11277.6
N4E0,48.434624,2.441278,11277.6
N5E0,50.465149,9.343583,10972.800000000001
N2E11,22.417877,113.876534,4511.04
S1E11,-6.637299,109.725861,11285.220000000001
N2W6,27.251415,-56.529465,12495.5808
N3W6,34.071865,-56.804638,12500.4576
N1W3,18.404526,-21.835964,11582.400000000001
N3W5,34.917812,-46.49826,12192.0
N5W6,55.947456,-56.766785,12184.380000000001
N3W5,37.258415,-41.738777,11584.8384
N2E3,27.552593,33.111473,5935.9800000000005
N3W4,37.879658,-40.247383,12190.7808
N3W4,36.475845,-34.568596,11887.2
N4W4,42.83844,-38.187103,11577.523200000001
N3W2,35.683914,-13.66087,11277.6
N4E0,49.776493,5.856975,9410.7
N4E0,46.928242,7.524649,9745.980000000001
N4W3,41.570755,-25.371052,11582.400000000001
N4W1,46.275833,-1.909009,12192.0
N4E1,45.781311,19.117014,10972.800000000001
N3W2,36.043072,-11.390134,11277.6
N3W1,32.730644,-6.642581,10721.34
N4E0,44.226349,2.426438,10972.800000000001
N4W1,47.53093,-2.801857,11582.400000000001
N4W2,45.402031,-17.948055,11885.980800000001
N3W2,35.320812,-11.283544,10972.800000000001
N4E2,41.183601,24.010933,11574.78
N3W1,38.408432,-4.943731,11887.2
N4W1,42.889042,-10.52693,10972.800000000001
N3W1,38.119125,-9.343054,10972.800000000001
N3W1,37.889332,-9.586467,10972.800000000001
N3W1,37.449005,-10.813352,10972.800000000001
N2W2,25.148357,-17.522415,10668.0
N2W2,26.251366,-17.240824,10957.560000000001
N4W1,49.060684,-8.861177,10972.800000000001
N3W2,35.029118,-12.261658,10972.800000000001
N4W1,45.146545,-5.242823,10058.4
N2W2,23.293575,-18.78657,11277.6
N4W1,46.251572,-6.019168,11277.6
N3W2,31.842819,-14.880267,10972.800000000001
N3E3,31.443569,31.13866,10972.800000000001
N3W2,30.436203,-13.69268,10972.800000000001
N3W2,31.274864,-15.301702,10972.800000000001
N1W3,18.604788,-21.828886,9471.66
N2W2,29.433975,-14.367371,9471.66
N2E3,29.327957,32.330772,10972.800000000001
N5E3,55.654835,37.991859,4853.9400000000005
N3E0,34.69664,6.987877,10980.42
N3E0,36.779388,6.95509,11879.58
N3E0,36.764374,3.508987,4884.42
N4W8,40.764587,-73.846985,4396.74
N5W10,55.061848,-95.947014,10363.2
N4E1,47.27449,16.939545,11277.6
N4E2,41.883282,26.150782,9204.960000000001
N3E11,31.696472,117.711182,10698.480000000001
N2W4,27.000254,-39.999966,9753.6
N1W2,10.745224,-20.158491,11582.400000000001
N2W1,27.756958,-3.052311,11887.2
N6W1,63.413784,-7.490808,10972.800000000001
N3E5,34.877823,55.267639,11277.6
N4W2,44.07732,-16.539059,10429.0368
N2E0,29.454163,0.505424,10972.800000000001
N4E3,40.584274,31.828247,11574.78
N6W1,64.486816,-6.72594,10972.800000000001
N4E2,42.397449,24.490377,11277.6
N2E3,21.853436,39.031982,3154.6800000000003
N6E0,60.737,0.713448,10378.44
N2E8,24.30098,89.299164,12496.800000000001
N5E1,57.735947,11.009009,10363.2
N6W0,61.031891,-0.125301,10965.18
N3E3,39.56023,34.604126,11887.2
N3E0,31.034912,8.792294,10363.2
N5E1,56.340546,13.869381,9662.16
N5E1,59.497902,12.126065,5547.360000000001
N5E0,50.608978,6.630538,6431.280000000001
N5E1,54.814407,13.012417,9753.6
N4E0,45.370926,6.398425,9753.6
N5E1,50.11367,12.512017,10972.800000000001
N3E0,37.036915,4.76729,6751.320000000001
N5E1,54.638718,12.91459,9753.6
N5E1,51.610886,10.784195,6431.280000000001
N3E0,32.411949,9.818583,10363.2
N5E0,51.490082,2.047043,9639.300000000001
N5E0,58.120239,6.774843,9753.6
N4E1,47.644306,18.973318,11879.58
N4E5,41.043339,58.546329,11269.980000000001
N5E2,55.73164,24.881201,7566.660000000001
N3E0,30.945282,8.731815,11582.400000000001
N3E3,39.764145,37.959019,10363.2
N5E0,58.043015,8.392757,10972.800000000001
N4E0,49.65406,5.752531,10553.7
N5E1,55.107887,12.216964,10363.2
N4E2,42.001987,26.692497,9806.94
N5E1,56.125488,12.75571,9753.6
N2E3,22.327896,38.200531,6370.320000000001
N4E2,44.115925,26.265499,10668.0
N4E2,44.736237,25.702841,10096.5
N4E2,46.322269,20.027252,11887.2
N4E2,42.131218,26.386732,10264.140000000001
N3E4,38.051849,43.563194,10972.800000000001
N3E3,39.768585,38.298817,11277.6
N5E1,50.931015,17.391357,10363.2
N4E2,41.984665,25.94128,9989.82
N3E4,36.675575,48.557583,11887.2
N5E1,50.041561,16.454327,11582.400000000001
N5E1,50.283215,19.201874,10355.58
N4E1,46.811462,13.719244,10355.58
N4E1,45.438198,11.433084,10363.2
N3E12,37.471062,121.117935,10386.060000000001
N3E10,31.297813,104.378464,11003.28
N2E9,22.332138,91.19651,11582.400000000001
N4E1,40.55389,19.805666,10683.24
N0E10,0.552246,106.130211,10355.58
N4E2,43.239906,27.458954,10058.4
N4E2,41.414734,27.54381,5189.22
N4E2,41.498016,29.579939,4183.38
N4E1,48.096935,18.064833,10668.0
N4E1,44.633915,12.134601,10972.800000000001
N4E2,43.190369,21.915106,10652.76
N4E1,43.377792,16.910641,10363.2
N3E3,39.864166,37.845036,10058.4
N3E12,35.91568,129.989029,9753.6
N4E1,49.197384,16.024137,11277.6
N4E3,41.898014,37.556087,10668.0
N4E1,43.843002,19.371643,9753.6
N4E2,45.67836,22.540998,10370.82
N4E2,47.239151,22.383476,10972.800000000001
N4E2,44.098003,21.808123,10050.78
N4E2,44.625046,20.582232,10972.800000000001
N4E1,44.948235,18.379993,10370.82
N4E1,45.440552,19.64506,10370.82
N4E2,42.580399,25.294397,10668.0
N4E1,44.23901,15.679165,9753.6
N2E11,20.865597,114.933174,10363.2
N5E2,55.018433,23.548143,11277.6
N1W8,14.145177,-72.03196,12496.800000000001
N4E2,44.725525,21.192104,12199.62
N4E2,44.825058,25.169678,10058.4
N4E2,44.964386,24.123833,10370.82
N4E3,41.899548,37.482201,10058.4
N2E11,22.504852,114.207329,10698.480000000001
N1W2,19.814301,-12.996336,10668.0
N4E1,48.965553,16.187849,10668.0
N3E3,37.518311,30.529137,10668.0
N4E2,41.840874,26.270163,7696.200000000001
N4E2,42.901611,27.362692,10203.18
N4E1,44.457199,16.149366,10660.380000000001
N4E3,42.18795,31.288063,11277.6
N4E3,40.432621,31.636442,6629.400000000001
N4E3,40.253998,33.707428,10058.4
N3E3,38.185822,34.284149,8564.880000000001
N4E2,42.444374,25.920069,10363.2
N4E2,42.390003,26.567114,10363.2
N4E3,40.597412,30.385498,10652.76
N4E2,43.102345,26.209455,10972.800000000001
N4E3,42.058212,31.315371,10668.0
N4E2,41.605316,29.057432,4008.1200000000003
N1E10,13.260864,101.65905,10972.800000000001
N3E3,39.59631,30.048828,7879.080000000001
N4E2,41.112144,28.738924,5516.88
N4E2,43.654129,28.546461,10668.0
N3E3,39.594028,34.689941,10660.380000000001
N4E2,43.478718,22.347826,9753.6
N4E2,42.775131,25.422613,10363.2
N4E2,40.736252,29.697815,7932.42
N4E2,40.91922,26.861877,8808.720000000001
S1E2,-4.180717,103.045601,10363.2
N4E3,40.255814,32.474213,9456.42
N4E2,42.583191,26.139658,10363.2
N3E2,37.629665,29.336063,9448.800000000001
N3W1,33.154724,-5.506293,10668.0
N4E2,40.722549,27.746534,4122.42
N4E2,40.868134,29.618958,3459.48
N3E3,36.093113,33.032032,7917.18
N4E2,40.524609,29.915398,6042.66
N3E2,38.128376,27.608763,10668.0
N3E3,39.68335,33.95665,10363.2
N4E2,40.381645,29.982876,4175.76
N3E9,39.544682,96.006653,10698.480000000001
N4E9,40.280319,94.302612,10698.480000000001
N3E12,37.008003,122.618942,9174.48
N4E5,40.108063,50.371155,10363.2
N1W8,18.658813,-77.832344,10363.2
N4E0,44.916336,8.93911,7315.200000000001
S2E0,-14.429797,32.041626,11582.400000000001
S1E0,-1.459854,33.901714,11582.400000000001
S1E0,-3.913926,18.962261,11285.220000000001
N4E0,41.303284,2.083984,10668.0
N2E6,27.640299,66.794975,9761.220000000001
N4E7,43.475227,70.352325,12496.800000000001
N2W10,29.596796,-96.092941,4297.68
N2E7,29.995096,75.727661,9692.640000000001
N3W13,37.099712,-123.288452,4861.56
S3W13,-22.489992,20.299225,12489.18
N3W13,39.386917,-125.140686,11887.2
N3W12,34.134846,-118.931747,3177.54
N3W13,34.284794,-127.17836,10668.0
S2W13,-18.813721,176.570007,11582.400000000001
N2E3,29.430113,34.81332,11277.6
S2E3,-15.044746,171.816895,10546.08
S3W17,-28.907776,-170.271606,11979.8592
N3W13,37.408676,-123.786469,6385.56
N4W12,48.887997,-119.8041,12496.800000000001
S2W18,-14.531421,-171.086044,11574.78
S2W16,-19.635956,-158.636887,10972.800000000001
S0W17,-0.668051,-167.785583,10363.2
N3E15,37.626457,156.857468,10976.4576
N3W13,38.88176,-129.392975,11887.2
N4E16,45.314655,163.9785,9753.6
S1W17,-5.157051,-167.083862,11276.3808
S1W17,-7.000866,-167.840881,10363.2
S0W18,-0.950661,-171.887451,11582.400000000001
N4E2,47.987137,20.558098,10355.58
N4W8,45.071777,-78.980324,11574.78
N4E16,40.35656,164.004944,10058.4
N4W14,45.855148,-135.260498,11582.400000000001
N4W8,42.031734,-74.121307,4366.26
N5W14,54.199951,-135.137177,11277.6
N4W7,47.52951,-67.146652,10363.2
N3W14,38.992947,-139.155487,11277.6
N5W14,50.988579,-134.795044,10972.800000000001
N4W8,46.021683,-71.094589,11582.400000000001
N5W14,50.977249,-139.99295,10670.438400000001
N5W6,56.124161,-56.338223,11582.400000000001
N5W7,52.267639,-65.436478,10363.2
N3W15,38.106422,-145.078247,11582.400000000001
N4W7,47.786087,-67.441704,11582.400000000001
N3W17,38.029861,-161.358093,11887.2
N4W7,44.833481,-70.932961,10972.800000000001
N5W5,58.302441,-48.76767,10972.800000000001
N5W16,52.798061,-152.791321,10666.7808
N5W5,57.469158,-48.058365,10363.2
N6W8,61.153625,-76.437889,11582.400000000001
N5W7,55.145462,-66.952141,10965.18
N6W9,64.622978,-90.736427,10972.800000000001
N5W16,51.107601,-156.464233,10668.0
N4W7,49.971268,-66.842987,11582.400000000001
N5W7,54.706467,-65.005615,11582.400000000001
N5W5,57.489532,-47.970688,10972.800000000001
N5W6,54.405441,-59.634354,10965.18
N4W6,44.525215,-57.054882,11574.78
N6W7,68.947586,-61.978683,11269.980000000001
N5W5,56.958069,-46.001129,10363.2
N5W5,59.030548,-50.035675,10972.800000000001
N6W5,60.429749,-48.866619,10363.2
N3W17,38.052177,-167.20488,11276.3808
N6W5,60.934132,-50.533676,11582.400000000001
N5W5,56.77404,-43.184422,11582.400000000001
N3W18,38.799763,-172.74353,11888.4192
N5W3,59.998055,-30.004177,10972.800000000001
N7W5,74.985977,-41.811047,10668.0
N5W5,58.218834,-49.213257,12184.380000000001
N3W11,39.556416,-101.414185,10972.800000000001
N3W13,38.739395,-122.002937,11437.62
N5W5,58.932434,-46.033852,10363.2
N5W2,56.478287,-12.577015,9753.6
N3W12,38.123428,-117.256203,11582.400000000001
N3W12,38.364441,-116.807053,10972.800000000001
N3W12,37.134628,-111.157516,12192.0
N6W6,69.937897,-51.112011,11582.400000000001
N3W11,38.450729,-108.648933,10363.2
N3W12,38.627789,-115.625244,11582.400000000001
N6W4,60.101738,-37.451878,11885.980800000001
N2W10,28.385553,-95.271927,11582.400000000001
N3W11,36.176971,-107.745781,11582.400000000001
N3W11,37.304489,-107.749756,11582.400000000001
N2W9,24.559525,-89.904327,11582.400000000001
N3W11,39.075066,-107.512695,10972.800000000001
N2W9,21.375641,-86.499504,3436.6200000000003
N5W2,56.492615,-12.646262,11277.6
N6W4,61.1063,-34.088001,10670.438400000001
N3W12,34.797638,-112.065872,10972.800000000001
N5W2,59.003963,-20.01091,11583.619200000001
N3W13,37.604385,-121.176392,5006.34
N3W11,36.885269,-103.389648,9753.6
N4W11,45.832447,-106.746803,11582.400000000001
N5W4,59.108334,-33.887329,11277.6
N3W10,33.059258,-91.385231,10972.800000000001
N3W8,37.494942,-77.735619,10972.800000000001
N2W9,21.948309,-85.995079,6644.64
N3W12,34.623047,-118.458572,11582.400000000001
N4W11,41.282684,-101.266357,9860.28
N3W10,32.14325,-92.519936,11582.400000000001
N1W8,19.946609,-80.767288,11277.6
N7W1,70.696503,-1.487103,10363.2
N5W3,59.498177,-22.07016,11581.1808
N3W12,39.240837,-112.77832,11574.78
N4W10,41.456497,-100.599182,10355.58
N4W10,42.702553,-93.879448,10972.800000000001
N2E12,25.390915,126.385498,10668.0
N3W10,33.511322,-92.313004,10363.2
N3W10,34.811691,-94.893234,11582.400000000001
N4W11,40.804413,-102.728577,9144.0
N5W2,58.812389,-18.695812,10668.0
N3W10,36.184448,-94.590065,11582.400000000001
N1E14,16.642239,144.999863,11277.6
N3W10,30.482592,-94.225891,5349.240000000001
N3W10,30.976231,-93.134567,8458.2
N4W8,41.546677,-78.30574,9944.1
N3W10,36.569298,-94.452972,11582.400000000001
N3W10,36.380386,-100.276772,11582.400000000001
N3W10,37.42651,-95.640228,11582.400000000001
N3W10,32.448399,-92.592041,11590.02
N2W7,22.275375,-67.33046,10668.0
N4W9,44.442165,-90.490898,11582.400000000001
N3W8,38.33437,-77.503647,11887.2
N3W10,36.861694,-96.607635,9753.6
N4W10,43.298676,-95.413963,10355.58
N4W10,41.881577,-98.553665,10363.2
N3W8,39.686829,-75.102661,6187.4400000000005
N4W10,40.976761,-95.919189,10965.18
N2W8,24.302811,-77.403313,11277.6
N2W9,26.741913,-81.19928,4808.22
N2W8,25.865112,-80.549377,3284.2200000000003
N4W10,41.101578,-96.45565,10363.2
N3E14,36.181797,144.849945,9448.800000000001
N3W11,39.323326,-106.671448,10363.2
N3W10,38.84938,-99.269897,9144.0
N2W7,22.238342,-70.873199,10668.0
N3W11,33.283859,-103.518677,11277.6
N3W10,34.158962,-94.037933,11582.400000000001
N2W7,22.556076,-69.230148,11277.6
N3W10,30.627686,-94.389145,4457.7
N3W11,37.502884,-106.378746,10972.800000000001
N3W11,31.807205,-103.912704,11887.2
N2W8,26.320221,-80.4478,10363.2
N4W10,41.159363,-96.887329,12184.380000000001
N3W10,32.60733,-92.563461,12192.0
N3W10,36.417847,-95.04129,9753.6
N2W9,29.503086,-82.098351,7894.320000000001
N3W8,38.590805,-79.0317,6202.68
N3W8,38.464577,-79.663452,8473.44
N4W10,43.517715,-91.817215,11582.400000000001
N3W9,37.71286,-90.864006,11574.78
N3W11,37.307011,-108.143204,12192.0
N3W11,32.642258,-110.694397,8534.4
N3W10,34.437202,-93.052711,10980.42
N3W10,33.701401,-91.281509,11582.400000000001
N2W9,28.797215,-81.547638,3520.44
N3W8,38.612686,-76.937431,8237.220000000001
N3W10,33.479019,-91.549973,10370.82
N1W8,11.415958,-80.695015,10363.2
N3W7,31.039217,-68.172585,11277.6
N4W10,41.661392,-93.434036,11582.400000000001
N3W11,39.802734,-104.506966,3771.9
N3W10,38.741238,-98.463684,9136.380000000001
N4W9,42.077637,-89.241051,10363.2
N3W8,30.165409,-72.449036,11277.6
N3W11,36.788231,-107.37751,10972.800000000001
N3W11,33.024391,-110.554077,9144.0
N4W10,40.967926,-95.686172,11323.32
N3W10,38.935913,-94.136116,9753.6
N3W10,34.804596,-91.757645,10972.800000000001
N4W10,40.892509,-99.699745,10972.800000000001
N4W10,42.508713,-95.226372,10972.800000000001
N4W10,40.00058,-93.729858,10363.2
N2W9,27.155594,-82.16597,8534.4
N3W9,33.010006,-90.747124,9144.0
N2W9,26.459408,-81.646744,11498.58
N4W10,40.323761,-93.678833,11582.400000000001
N4W10,41.14566,-95.360703,10972.800000000001
N2W7,28.900402,-70.985405,10668.0
N4W11,40.21669,-104.842346,3261.36
N3W8,37.846458,-80.087585,12496.800000000001
N3W8,33.810516,-79.899811,10058.4
N2W8,26.497559,-80.947006,10972.800000000001
N3W11,35.369785,-106.774193,12192.0
N2W9,28.771637,-83.271667,10668.0
N4W11,41.475113,-110.326561,10363.2
N3W9,38.741749,-87.5849,11582.400000000001
N4W9,45.422058,-88.189743,10972.800000000001
N2W8,28.642914,-77.649414,9753.6
N2W9,29.282913,-83.549179,8564.880000000001
N3W8,39.843567,-80.986252,4671.06
N3W8,39.563416,-74.767456,9288.78
N3W11,37.340698,-110.493477,9753.6
N5W2,56.518421,-12.786541,10668.0
N4W8,40.913406,-75.224121,3101.34
N3W8,33.569046,-80.012695,10058.4
N3W10,34.050587,-91.735901,11582.400000000001
N3W8,37.875687,-79.475212,11277.6
N3W8,38.083099,-77.582939,3840.48
N3W8,36.404114,-78.981285,9144.0
N2W8,27.063656,-79.667519,6240.780000000001
N3W9,34.571457,-89.586838,10972.800000000001
N4W10,42.417049,-92.853249,10972.800000000001
N4W9,42.537571,-89.981606,11582.400000000001
N3W10,32.571529,-96.797676,8534.4
S2W6,-17.259289,-52.476246,10363.2
N4W10,41.296864,-98.674767,10972.800000000001
N6W1,60.179077,-10.210845,10972.800000000001
N2W10,21.930771,-98.770737,10972.800000000001
N4W11,40.456223,-105.166878,5052.06
N3W8,30.16983,-72.446777,10668.0
N4W9,43.703796,-88.794952,10972.800000000001
N3W9,38.066418,-81.831009,10668.0
N3W11,31.979599,-106.453072,12192.0
N4W10,40.977493,-91.604736,11582.400000000001
N3W9,37.967834,-82.427498,11887.2
N2W8,28.917389,-80.548325,11582.400000000001
N4W9,43.512817,-86.90773,11582.400000000001
N4W10,40.908897,-92.921364,10972.800000000001
N4W10,40.834076,-99.037109,9753.6
N4W9,42.43795,-87.173958,3223.26
N3W11,32.594666,-110.216805,11567.16
N3W11,32.383224,-102.000038,11277.6
N3W10,32.096558,-92.655449,9144.0
N3W10,34.203651,-92.269882,10043.16
N4W10,40.785278,-94.506409,11887.2
N3W9,37.197098,-83.181526,11887.2
N3W8,34.515381,-80.221268,7315.200000000001
N4W9,40.158279,-90.035095,10668.0
N2W9,29.941189,-82.18663,10424.16
N3W11,34.927494,-101.782776,11277.6
N3W9,35.597122,-82.325424,4114.8
N3W10,30.93924,-98.57666,8839.2
N4W9,43.448505,-84.933342,11590.02
N4W11,40.385376,-104.920593,3878.5800000000004
N3W9,33.670944,-90.488777,9144.0
N2W10,29.481171,-94.245529,4404.360000000001
N4W9,41.891464,-85.287613,10363.2
N4W12,42.149277,-119.152534,9745.980000000001
N3W10,38.468124,-97.479782,9144.0
N2W10,21.800446,-91.632515,10972.800000000001
N3W8,32.797943,-77.716187,10363.2
N3W9,35.454208,-82.256409,11209.02
N3W8,35.414009,-77.936661,11887.2
N3W8,37.992725,-77.333778,10668.0
N3W9,30.341631,-89.337524,11033.76
N3W9,30.541388,-81.177536,10363.2
N3W10,37.414639,-94.57312,9753.6
N2W8,29.861481,-78.817711,11582.400000000001
N3W9,36.277222,-84.764496,10972.800000000001
N4W10,41.863914,-98.64241,10972.800000000001
N4W13,41.772079,-129.437927,9753.6
N2W10,28.691122,-96.219986,10668.0
N3W9,38.062225,-82.782402,9753.6
N3W8,33.952744,-77.665047,10972.800000000001
N3W10,37.859631,-99.983047,9753.6
N4W9,40.941284,-87.639404,11582.400000000001
N3W9,35.191116,-87.952255,11887.2
N4W13,41.757294,-121.828201,10668.0
N4W9,42.661915,-81.097366,10988.04
N3W8,36.043808,-78.925949,10668.0
N4W8,42.946381,-77.679474,11582.400000000001
N4W9,42.768284,-82.167198,10363.2
N3W8,34.272125,-73.730087,10668.0
N3W9,33.786209,-81.497139,11277.6
N3W8,33.434097,-80.194809,11887.2
N3W9,38.41626,-81.43914,10363.2
N4W10,41.756706,-99.176201,9144.0
N3W10,38.379761,-95.264839,9144.0
N3W10,38.848911,-99.258301,12192.0
N3W8,36.378899,-79.676239,11582.400000000001
N3W9,32.490555,-83.637985,11582.400000000001
N3W8,35.46199,-77.184509,10363.2
N3W8,35.23613,-72.338394,10668.0
N4W10,42.570297,-96.747009,10363.2
N3W9,30.79129,-87.307594,10363.2
N3W12,35.964981,-114.458374,10972.800000000001
N4W9,41.102276,-85.516518,10363.2
N3W10,34.82098,-99.020119,7932.42
N3W9,36.407852,-90.819122,10058.4
N4W12,41.080208,-114.671173,10050.78
N4W7,43.076553,-65.784958,10675.62
N3W8,38.457504,-79.700317,7985.76
N1W9,13.839066,-82.965576,9753.6
N4W10,40.368378,-94.923248,10972.800000000001
N2E12,22.411505,121.754051,10050.78
N3W8,36.803501,-79.288269,11582.400000000001
N4W12,40.988548,-115.053444,10058.4
N4W8,41.57103,-78.454491,10728.960000000001
N3W8,34.929821,-79.892921,11277.6
N3W10,33.750778,-96.399651,10370.82
N3W9,30.744635,-84.497391,9753.6
N4W8,40.280502,-80.273743,10972.800000000001
N4W13,43.640629,-123.1054,9448.800000000001
N3W9,37.713272,-82.864731,10668.0
N3W9,30.942169,-88.103996,7315.200000000001
N4W13,41.957531,-121.12088,11277.6
N3W8,37.510849,-77.906509,7726.68
N3W8,36.722672,-78.360275,8229.6
N3W9,30.196564,-83.843399,10972.800000000001
N3W12,34.550537,-113.924133,10058.4
N4W10,42.159393,-97.814087,10363.2
N3W12,33.100082,-113.244659,12496.800000000001
N0E10,3.374851,106.829491,10660.380000000001
N3W12,37.739479,-112.006035,10980.42
N4W11,49.619751,-105.372765,10668.0
N4W12,41.896873,-111.370193,10972.800000000001
N4W11,42.405037,-102.191757,10363.2
N4W8,40.137772,-77.004211,9753.6
N3W9,32.658585,-87.87925,9144.0
N3W9,36.846222,-84.693718,5036.820000000001
N4W10,43.58202,-94.599739,11590.02
N1W9,13.755488,-86.45903,10972.800000000001
N3W12,33.766846,-111.009613,10058.4
N3W10,39.540771,-94.121643,3604.26
N4W10,43.001186,-93.700172,9144.0
N4W10,40.200603,-93.046768,9753.6
N3W7,36.520416,-70.9067,10668.0
N4W8,44.510269,-77.941566,9144.0
N3W11,37.14352,-110.177406,11582.400000000001
N3W10,38.551537,-91.102905,10363.2
N4W10,40.819473,-98.530029,11277.6
N3W9,38.528774,-89.962036,11582.400000000001
N4W10,41.280289,-94.388229,8107.68
N4W10,41.508488,-94.315903,11582.400000000001
N3W11,31.21011,-103.926323,9448.800000000001
N1E12,14.523331,125.920181,10058.4
N2W10,28.230721,-97.287277,11277.6
N3W8,39.820633,-77.668381,3505.2000000000003
N3W8,39.923431,-76.715904,4777.740000000001
N3W11,39.33165,-110.222961,11582.400000000001
N3W11,37.27597,-109.79818,10972.800000000001
